tag #,monitoring date,broodstock,set date,distribution date,total # of live oysters,total # of live oysters greater than or equal to 15mm:,clump (if any noted),Total LIVE oysters LESS than 15 mm,Total DEAD oysters LESS than 15 mm,average of shell heights for each monitoring,shell_height_mm,Live / Dead,Organization,Location,Name of Person(s) Collecting Data:,Notes,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,52,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,43,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,26,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,44,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,47,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,26,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,16,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,15,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,23,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,59,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,44,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,24,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,24,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,51,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,39,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,41,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,35,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,18,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,21,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,17,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,15,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,22,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,22,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,25,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,17,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,30,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,33,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,15,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,41,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,47,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,26,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,26,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,16,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,27,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,24,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,37,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,22,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,30,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,24,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,26,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,15,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,43,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,20,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,20,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,25,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,17,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,33,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,60,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,50,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,43,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,24,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,35,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,36,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,18,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,36,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,22,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,31,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,18,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,20,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,64,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,30,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,31,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,36,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,54,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,31,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,23,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,25,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,39,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,44,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,35,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,48,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,43,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,23,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,45,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,45,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,50,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,36,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,24,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,23,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,51,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,31,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,30,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,22,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,19,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,25,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,27,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,29,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,49,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,37,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,48,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,38,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,35,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,52,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,56,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,42,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,31,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,46,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,27,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,17,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,42,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,31,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,25,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,42,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,14,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,14,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,38,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,40,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,30,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,25,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,18,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,35,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,53,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,36,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,42,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,36,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,18,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,18,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,32,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,35,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,34,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
304,10/10/20,,,,520,,,,,30.38461538,38,N/A,PS175,City Island Oyster Reef,,98 Boxes Counted,,,,,,,,,,,,,,,,,,,
